YEAR,MONTH,DATE,FINE_GOLD,STANDARD_GOLD,SILVER
2081,Kartik,23,166500.0,0.0,1980.0
2081,Kartik,25,166000.0,0.0,1960.0
2081,Kartik,26,165000.0,0.0,1955.0
2081,Kartik,27,162600.0,0.0,1925.0
2081,Kartik,28,162200.0,0.0,1940.0
2081,Kartik,29,160000.0,0.0,1905.0
2081,Kartik,30,160100.0,0.0,1910.0
2081,Magh,1,155000.0,0.0,1820.0
2081,Magh,2,155400.0,0.0,1830.0
2081,Magh,3,156600.0,0.0,1880.0
2081,Magh,4,157900.0,0.0,1890.0
2081,Magh,6,157100.0,0.0,1860.0
2081,Magh,7,157000.0,0.0,1860.0
2081,Magh,8,158100.0,0.0,1875.0
2081,Magh,9,160000.0,0.0,1895.0
2081,Magh,10,159600.0,0.0,1875.0
2081,Magh,11,160600.0,0.0,1880.0
2081,Magh,13,160400.0,0.0,1865.0
2081,Magh,14,160100.0,0.0,1850.0
2081,Magh,15,159200.0,0.0,1835.0
2081,Magh,16,160600.0,0.0,1855.0
2081,Magh,17,160500.0,0.0,1885.0
2081,Magh,18,162800.0,0.0,1915.0
2081,Magh,20,162800.0,0.0,1910.0
2081,Magh,21,162800.0,0.0,1895.0
2081,Magh,22,164700.0,0.0,1930.0
2081,Magh,23,166900.0,0.0,1975.0
2081,Magh,24,168500.0,0.0,1980.0
2081,Magh,25,168100.0,0.0,1985.0
2081,Magh,27,168200.0,0.0,1960.0
2081,Magh,28,169600.0,0.0,1975.0
2081,Magh,29,170200.0,0.0,1945.0
2081,Magh,30,167500.0,0.0,1930.0
2081,Mansir,2,160000.0,0.0,1905.0
2081,Mansir,3,161000.0,0.0,1920.0
2081,Mansir,4,162100.0,0.0,1955.0
2081,Mansir,5,163000.0,0.0,1950.0
2081,Mansir,6,164000.0,0.0,1950.0
2081,Mansir,7,165500.0,0.0,1940.0
2081,Mansir,9,167200.0,0.0,1960.0
2081,Mansir,10,151300.0,0.0,1845.0
2081,Mansir,11,148700.0,0.0,1820.0
2081,Mansir,12,149600.0,0.0,1830.0
2081,Mansir,13,149300.0,0.0,1800.0
2081,Mansir,14,150900.0,0.0,1845.0
2081,Mansir,16,150500.0,0.0,1840.0
2081,Mansir,17,149300.0,0.0,1815.0
2081,Mansir,18,150300.0,0.0,1845.0
2081,Mansir,19,150400.0,0.0,1865.0
2081,Mansir,20,150700.0,0.0,1880.0
2081,Mansir,21,150100.0,0.0,1890.0
2081,Mansir,23,149700.0,0.0,1865.0
2081,Mansir,24,150100.0,0.0,1865.0
2081,Mansir,25,152200.0,0.0,1925.0
2081,Mansir,26,154200.0,0.0,1925.0
2081,Mansir,27,154200.0,0.0,1925.0
2081,Mansir,28,153000.0,0.0,1860.0
2081,Mansir,30,150800.0,0.0,1840.0
2081,Poush,1,151200.0,0.0,1840.0
2081,Poush,2,151400.0,,1840.0
2081,Poush,3,150700.0,0.0,1835.0
2081,Poush,4,149000.0,0.0,1780.0
2081,Poush,5,148500.0,0.0,1760.0
2081,Poush,7,149600.0,0.0,1790.0
2081,Poush,8,149800.0,0.0,1795.0
2081,Poush,9,149800.0,0.0,1805.0
2081,Poush,10,149700.0,0.0,1800.0
2081,Poush,11,150300.0,0.0,1800.0
2081,Poush,12,150700.0,0.0,1815.0
2081,Poush,14,150200.0,0.0,1790.0
2081,Poush,15,150600.0,0.0,1795.0
2081,Poush,16,149600.0,0.0,1765.0
2081,Poush,17,151000.0,0.0,1765.0
2081,Poush,18,151500.0,0.0,1790.0
2081,Poush,19,153500.0,0.0,1810.0
2081,Poush,21,152000.0,0.0,1810.0
2081,Poush,22,152000.0,0.0,1810.0
2081,Poush,23,152000.0,0.0,1830.0
2081,Poush,24,152500.0,0.0,1830.0
2081,Poush,25,153300.0,0.0,1840.0
2081,Poush,26,154100.0,0.0,1845.0
2081,Poush,28,155700.0,0.0,1860.0
2081,Poush,29,155800.0,0.0,1860.0
2081,Shrawan,1,147800.0,147100.0,1875.0
2081,Shrawan,2,149800.0,149100.0,1895.0
2081,Shrawan,3,149500.0,148800.0,1860.0
2081,Shrawan,4,147500.0,146800.0,1830.0
2081,Shrawan,6,146200.0,145500.0,1810.0
2081,Shrawan,7,146300.0,145600.0,1790.0
2081,Shrawan,8,146300.0,145600.0,1790.0
2081,Shrawan,9,147400.0,146700.0,1805.0
2081,Shrawan,10,145000.0,144300.0,1750.0
2081,Shrawan,11,144700.0,144000.0,1730.0
2081,Shrawan,13,145700.0,145000.0,1740.0
2081,Shrawan,14,146100.0,145400.0,1750.0
2081,Shrawan,15,146000.0,0.0,1740.0
2081,Shrawan,16,147800.0,0.0,1780.0
2081,Shrawan,17,149400.0,0.0,1800.0
2081,Shrawan,18,149900.0,0.0,1795.0
2081,Shrawan,20,149700.0,0.0,1785.0
2081,Shrawan,21,150000.0,0.0,1785.0
2081,Shrawan,22,147700.0,0.0,1725.0
2081,Shrawan,23,146300.0,0.0,1710.0
2081,Shrawan,24,146600.0,0.0,1690.0
2081,Shrawan,25,148100.0,0.0,1730.0
2081,Shrawan,27,148800.0,0.0,1720.0
2081,Shrawan,28,148700.0,0.0,1715.0
2081,Shrawan,29,150800.0,0.0,1740.0
2081,Shrawan,30,150500.0,0.0,1735.0
2081,Shrawan,31,150500.0,0.0,1740.0
2081,Shrawan,32,149600.0,0.0,1760.0
2082,Ashad,1,197500.0,0.0,2165.0
2082,Ashad,2,197500.0,0.0,2165.0
2082,Ashad,3,195000.0,0.0,2160.0
2082,Ashad,4,195900.0,0.0,2225.0
2082,Ashad,5,195500.0,0.0,2200.0
2082,Ashad,6,194700.0,0.0,2150.0
2082,Ashad,8,195200.0,0.0,2160.0
2082,Ashad,9,195200.0,0.0,2170.0
2082,Ashad,10,193500.0,0.0,2160.0
2082,Ashad,11,192000.0,0.0,2140.0
2082,Ashad,12,192300.0,0.0,2175.0
2082,Ashad,13,189400.0,0.0,2165.0
2082,Ashad,15,188400.0,0.0,2140.0
2082,Ashad,16,188100.0,0.0,2150.0
2082,Ashad,17,190500.0,0.0,2155.0
2082,Ashad,18,191700.0,0.0,2145.0
2082,Ashad,19,192100.0,0.0,2170.0
2082,Ashad,27,191800.0,0.0,2220.0
2082,Ashad,29,192900.0,0.0,2285.0
2082,Ashad,30,193300.0,0.0,2315.0
2082,Ashad,31,193300.0,0.0,2275.0
2082,Ashad,32,192000.0,0.0,2260.0
2082,Baisakh,2,184300.0,0.0,1945.0
2082,Baisakh,3,187000.0,0.0,1955.0
2082,Baisakh,4,190600.0,0.0,1960.0
2082,Baisakh,5,189800.0,0.0,1960.0
2082,Baisakh,7,189800.0,0.0,1960.0
2082,Baisakh,8,191000.0,0.0,1960.0
2082,Baisakh,9,197900.0,0.0,1970.0
2082,Baisakh,10,190400.0,0.0,1965.0
2082,Baisakh,11,190600.0,0.0,2010.0
2082,Baisakh,12,189600.0,,2000.0
2082,Baisakh,14,189700.0,0.0,1990.0
2082,Baisakh,15,188300.0,0.0,1970.0
2082,Baisakh,16,188800.0,0.0,1970.0
2082,Baisakh,17,188100.0,0.0,1965.0
2082,Baisakh,18,183500.0,0.0,1915.0
2082,Baisakh,19,183500.0,0.0,1930.0
2082,Baisakh,21,184100.0,0.0,1910.0
2082,Baisakh,22,184600.0,0.0,1910.0
2082,Baisakh,23,189900.0,0.0,1965.0
2082,Baisakh,24,191600.0,0.0,1965.0
2082,Baisakh,25,192200.0,0.0,1955.0
2082,Baisakh,26,190800.0,0.0,1960.0
2082,Baisakh,28,190500.0,0.0,1970.0
2082,Baisakh,29,186800.0,0.0,1960.0
2082,Baisakh,30,184800.0,0.0,1970.0
2082,Baisakh,31,185300.0,0.0,1960.0
2082,Bhadra,1,195500.0,0.0,2310.0
2082,Bhadra,2,196300.0,0.0,2315.0
2082,Bhadra,3,195100.0,0.0,2300.0
2082,Bhadra,4,193500.0,0.0,2255.0
2082,Bhadra,5,194800.0,0.0,2290.0
2082,Bhadra,6,195200.0,0.0,2310.0
2082,Bhadra,8,197500.0,0.0,2350.0
2082,Bhadra,9,197200.0,0.0,2355.0
2082,Bhadra,10,198700.0,0.0,2360.0
2082,Bhadra,11,199000.0,0.0,2345.0
2082,Bhadra,12,199400.0,0.0,2355.0
2082,Bhadra,13,200600.0,0.0,2360.0
2082,Bhadra,15,203600.0,0.0,2425.0
2082,Bhadra,16,205300.0,0.0,2470.0
2082,Bhadra,17,205900.0,0.0,2485.0
2082,Bhadra,18,207900.0,0.0,2480.0
2082,Bhadra,19,207900.0,0.0,2480.0
2082,Bhadra,20,210400.0,0.0,2490.0
2082,Bhadra,22,212000.0,0.0,2500.0
2082,Bhadra,23,211600.0,0.0,2475.0
2082,Bhadra,24,214700.0,0.0,2515.0
2082,Bhadra,25,214700.0,0.0,2505.0
2082,Bhadra,26,214200.0,0.0,2505.0
2082,Bhadra,27,215800.0,0.0,2565.0
2082,Jestha,1,181800.0,0.0,1925.0
2082,Jestha,2,184800.0,0.0,1945.0
2082,Jestha,4,184200.0,0.0,1945.0
2082,Jestha,5,184800.0,0.0,1945.0
2082,Jestha,6,184800.0,0.0,1940.0
2082,Jestha,7,189800.0,0.0,1990.0
2082,Jestha,8,191500.0,0.0,2025.0
2082,Jestha,9,190400.0,0.0,2005.0
2082,Jestha,11,191800.0,0.0,2005.0
2082,Jestha,12,191100.0,0.0,2005.0
2082,Jestha,13,190900.0,0.0,1995.0
2082,Jestha,14,189300.0,0.0,2005.0
2082,Jestha,15,187800.0,0.0,1995.0
2082,Jestha,16,188500.0,0.0,1980.0
2082,Jestha,18,188800.0,0.0,1985.0
2082,Jestha,19,189800.0,0.0,1990.0
2082,Jestha,20,192700.0,0.0,2045.0
2082,Jestha,21,193200.0,0.0,2075.0
2082,Jestha,22,193700.0,0.0,2075.0
2082,Jestha,23,193700.0,0.0,2150.0
2082,Jestha,25,190700.0,0.0,2145.0
2082,Jestha,26,190600.0,0.0,2150.0
2082,Jestha,27,190000.0,0.0,2165.0
2082,Jestha,28,191300.0,0.0,2165.0
2082,Jestha,29,192900.0,0.0,2150.0
2082,Jestha,30,197100.0,0.0,2165.0
2082,Shrawan,1,192300.0,0.0,2265.0
2082,Shrawan,2,192500.0,0.0,2280.0
2082,Shrawan,4,193300.0,0.0,2285.0
2082,Shrawan,5,193700.0,0.0,2285.0
2082,Shrawan,6,195500.0,0.0,2320.0
2082,Shrawan,7,197600.0,0.0,2350.0
2082,Shrawan,8,195200.0,0.0,2335.0
2082,Shrawan,9,194700.0,0.0,2340.0
2082,Shrawan,11,193600.0,0.0,2290.0
2082,Shrawan,12,193600.0,0.0,2295.0
2082,Shrawan,13,193000.0,0.0,2300.0
2082,Shrawan,14,194400.0,0.0,2310.0
2082,Shrawan,15,193600.0,0.0,2270.0
2082,Shrawan,16,193100.0,0.0,2235.0
2082,Shrawan,18,196500.0,0.0,2250.0
2082,Shrawan,19,196600.0,0.0,2255.0
2082,Shrawan,20,198500.0,0.0,2280.0
2082,Shrawan,21,198400.0,0.0,2305.0
2082,Shrawan,22,198400.0,0.0,2315.0
2082,Shrawan,23,199400.0,0.0,2325.0
2082,Shrawan,25,199200.0,0.0,2330.0
2082,Shrawan,26,198100.0,0.0,2315.0
2082,Shrawan,27,196800.0,0.0,2305.0
2082,Shrawan,28,196700.0,0.0,2325.0
2082,Shrawan,29,196800.0,0.0,2340.0
2082,Shrawan,30,196200.0,0.0,2315.0
